,id0,id1,points_0,points_1,spread,over_under
0,Oregon,Southern Cal,48,28,3.5,None
0,MTSU,North Texas,41,7,22.5,None
0,Army,Rutgers,21,31,3.5,None
0,Kansas,West Virginia,0,49,29.5,None
0,Iowa State,Kansas State,35,38,3.5,None
0,Indiana,Maryland,47,28,1.5,None
0,Illinois,Minnesota,23,32,4.5,None
0,Georgia Tech,"Miami, FL",21,38,-2.5,None
0,N.C. State,Syracuse,42,29,19.0,None
0,Massachusetts,"Miami, OH",13,20,-7.5,None
0,Georgia State,South Alabama,24,10,3.0,None
0,FIU,W. Kentucky,7,63,20.0,None
0,BYU,Fresno State,52,10,27.0,None
0,Nevada,Utah State,27,31,14.0,None
0,Old Dominion,Southern Miss,31,56,21.5,None
0,La. Tech,UTEP,17,15,25.0,None
0,Akron,Buffalo,42,21,4.5,None
0,Duke,Virginia,34,42,-2.5,None
0,Arizona,Arizona State,37,52,6.0,None
0,Louisville,Pittsburgh,34,45,-1.0,None
0,Auburn,Idaho,56,34,33.0,None
0,La.-Lafayette,New Mexico State,34,37,-14.5,None
0,Colorado State,New Mexico,28,21,3.0,None
0,Oregon State,Washington,7,52,14.5,None
0,Arkansas,Mississippi State,50,51,-6.0,None
0,Georgia,Georgia Southern,23,17,13.0,None
0,Rice,UTSA,24,34,3.0,None
0,Missouri,Tennessee,8,19,6.0,None
0,Texas A&M,Vanderbilt,25,0,5.5,None
0,SMU,Tulane,49,21,3.0,None
0,San Diego State,UNLV,52,14,15.5,None
0,Colorado,Washington State,3,27,14.5,None
0,Hawaii,San Jose State,12,42,9.0,None
0,Ball State,Bowling Green,10,48,23.5,None
0,N. Illinois,Ohio,21,26,-12.0,None
0,South Florida,UCF,44,3,24.5,None
0,Texas,Texas Tech,45,48,-0.0,None
0,Iowa,Nebraska,28,20,2.5,None
0,Baylor,TCU,21,28,-2.0,None
0,Houston,Navy,52,31,-1.5,None
0,Oregon,Oregon State,52,42,34.5,None
0,Washington,Washington State,45,10,7.5,None
0,Toledo,W. Michigan,30,35,-7.5,None
0,"Miami, FL",Pittsburgh,29,24,-7.0,None
0,Marshall,W. Kentucky,28,49,12.5,None
0,Akron,Kent State,20,0,10.5,None
0,C. Michigan,E. Michigan,35,28,24.0,None
0,Georgia State,Troy,31,21,-1.0,None
0,Arkansas,Missouri,28,3,15.5,None
0,Boise State,San Jose State,40,23,8.0,None
0,Buffalo,Massachusetts,26,31,-6.5,None
0,Tulane,Tulsa,34,45,9.0,None
0,Clemson,South Carolina,37,32,20.5,None
0,Alabama,Auburn,29,13,15.0,None
0,Oklahoma,Oklahoma State,58,23,7.5,None
0,Michigan State,Penn State,55,16,7.5,None
0,Notre Dame,Stanford,36,38,4.0,None
0,Michigan,Ohio State,13,42,1.0,None
0,Florida,Florida State,2,27,3.0,None
0,N.C. State,North Carolina,34,45,3.5,None
0,Illinois,Northwestern,14,24,2.0,None
0,Mississippi,Mississippi State,38,27,2.0,None
0,Southern Cal,UCLA,40,21,3.0,None
0,Colorado,Utah,14,20,16.5,None
0,Connecticut,Temple,3,27,13.0,None
0,Iowa State,West Virginia,6,30,13.5,None
0,Cincinnati,East Carolina,19,16,2.0,None
0,Memphis,SMU,63,0,20.0,None
0,Indiana,Purdue,54,36,9.5,None
0,Maryland,Rutgers,46,41,-1.0,None
0,La. Tech,Southern Miss,24,58,-5.0,None
0,FAU,Old Dominion,33,31,4.0,None
0,Virginia,Virginia Tech,20,23,3.5,None
0,Georgia,Georgia Tech,13,7,4.0,None
0,Kentucky,Louisville,24,38,6.5,None
0,Boston College,Syracuse,17,20,-2.5,None
0,Duke,Wake Forest,27,21,4.0,None
0,UNLV,Wyoming,28,35,-2.0,None
0,Appalachian State,La.-Lafayette,28,7,23.0,None
0,Georgia Southern,South Alabama,55,17,21.5,None
0,MTSU,UTSA,42,7,12.0,None
0,Minnesota,Wisconsin,21,31,2.0,None
0,North Texas,UTEP,17,20,-2.5,None
0,BYU,Utah State,51,28,3.0,None
0,Arkansas State,New Mexico State,52,28,17.5,None
0,Tennessee,Vanderbilt,53,28,18.0,None
0,Kansas,Kansas State,14,45,21.0,None
0,Idaho,Texas State,38,31,4.5,None
0,LSU,Texas A&M,19,7,6.5,None
0,Colorado State,Fresno State,34,31,10.5,None
0,Arizona State,California,36,48,3.5,None
0,Air Force,New Mexico,35,47,-10.5,None
0,Nevada,San Diego State,14,31,17.0,None
0,Hawaii,La.-Monroe,28,26,6.5,None
0,Bowling Green,N. Illinois,34,13,14.0,None
0,Clemson,North Carolina,45,37,6.5,None
0,Alabama,Florida,29,15,17.0,None
0,Iowa,Michigan State,13,16,3.5,None
0,Southern Cal,Stanford,22,41,4.5,None
0,Baylor,Texas,17,23,-21.0,None
0,Houston,Temple,24,13,5.5,None
0,Southern Miss,W. Kentucky,28,45,7.5,None
0,Georgia Southern,Georgia State,7,34,-20.5,None
0,Arkansas State,Texas State,55,17,24.5,None
0,La.-Monroe,New Mexico State,42,35,-1.0,None
0,Kansas State,West Virginia,24,23,-6.5,None
0,La.-Lafayette,Troy,17,41,-2.0,None
0,Appalachian State,South Alabama,34,27,19.0,None
0,Air Force,San Diego State,24,27,4.0,None
0,Army,Navy,17,21,21.5,None
0,BYU,Utah,28,35,2.5,None
0,Arizona,New Mexico,45,37,8.5,None
0,Appalachian State,Ohio,31,29,7.5,None
0,Georgia State,San Jose State,16,27,1.0,None
0,Arkansas State,La. Tech,28,47,1.0,None
0,South Florida,W. Kentucky,35,45,3.0,None
0,Akron,Utah State,23,21,-7.5,None
0,Temple,Toledo,17,32,-2.5,None
0,Boise State,N. Illinois,55,7,7.0,None
0,Bowling Green,Georgia Southern,27,58,-5.5,None
0,MTSU,W. Michigan,31,45,3.0,None
0,Cincinnati,San Diego State,7,42,2.5,None
0,Connecticut,Marshall,10,16,3.0,None
0,"Miami, FL",Washington State,14,20,1.5,None
0,Southern Miss,Washington,31,44,8.0,None
0,Duke,Indiana,44,41,-3.0,None
0,Tulsa,Virginia Tech,52,55,14.0,None
0,Nebraska,UCLA,37,29,-5.0,None
0,Navy,Pittsburgh,44,28,3.0,None
0,C. Michigan,Minnesota,14,21,6.0,None
0,Baylor,North Carolina,49,38,-3.0,None
0,LSU,Texas Tech,56,27,7.0,None
0,Air Force,California,36,55,5.5,None
0,Colorado State,Nevada,23,28,4.5,None
0,Southern Cal,Wisconsin,21,23,-4.0,None
0,Auburn,Memphis,31,37,3.0,None
0,Mississippi State,N.C. State,51,28,6.0,None
0,Louisville,Texas A&M,27,21,3.0,None
0,Clemson,Oklahoma,37,17,-4.0,None
0,Alabama,Michigan State,38,0,10.0,None
0,Florida State,Houston,24,38,-7.5,None
0,Iowa,Stanford,16,45,6.0,None
0,Notre Dame,Ohio State,28,44,3.5,None
0,Mississippi,Oklahoma State,48,20,8.0,None
0,Northwestern,Tennessee,6,45,9.5,None
0,Florida,Michigan,7,41,3.5,None
0,Oregon,TCU,41,47,-7.5,None
0,Georgia,Penn State,24,17,6.5,None
0,Arkansas,Kansas State,45,23,13.5,None
0,Arizona State,West Virginia,42,43,3.0,None
0,Alabama,Clemson,45,40,6.5,None
