,team_0,team_1,glicko_0,glicko_1,win_rate_0,win_rate_1,weighted_win_rate_0,weighted_win_rate_1,opponents_win_rate_0,opponents_win_rate_1,opponents_opponents_win_rate_0,opponents_opponents_win_rate_1,rpi_0,rpi_1,pyth_exp_0,pyth_exp_1,points_0,num_passes_0,pass_yards_0,yards_per_pass_0,num_rushes_0,rush_yards_0,yards_per_rush_0,num_plays_0,total_yards_0,yards_per_play_0,num_turnovers_0,penalty_yards_0,time_of_possession_0,points_against_0,num_passes_against_0,pass_yards_against_0,yards_per_pass_against_0,num_rushes_against_0,rush_yards_against_0,yards_per_rush_against_0,num_plays_against_0,total_yards_against_0,yards_per_play_against_0,num_turnovers_against_0,penalty_yards_against_0,time_of_possession_against_0,points_1,num_passes_1,pass_yards_1,yards_per_pass_1,num_rushes_1,rush_yards_1,yards_per_rush_1,num_plays_1,total_yards_1,yards_per_play_1,num_turnovers_1,penalty_yards_1,time_of_possession_1,points_against_1,num_passes_against_1,pass_yards_against_1,yards_per_pass_against_1,num_rushes_against_1,rush_yards_against_1,yards_per_rush_against_1,num_plays_against_1,total_yards_against_1,yards_per_play_against_1,num_turnovers_against_1,penalty_yards_against_1,time_of_possession_against_1
0,South Carolina,Texas A&M,1726.1161736505424,1904.5209753775625,0.8333333333333334,0.6666666666666666,0.9333333333333332,0.5666666666666665,0.5873015873015873,0.627906976744186,0.5712418300653594,0.51953125,0.6697945845004669,0.5855029675387596,0.9558054631437657,0.8990980724847847,31.083333333333332,29.666666666666668,251.08333333333334,8.463483146067416,41.0,185.66666666666666,4.528455284552845,70.66666666666667,436.75,6.180424528301887,1.4166666666666667,41.75,1906.9166666666667,21.166666666666668,27.833333333333332,194.0,6.970059880239521,36.416666666666664,160.83333333333334,4.416475972540046,64.25,354.8333333333333,5.522697795071336,2.25,33.583333333333336,1693.0833333333333,42.5,36.75,341.0833333333333,9.281179138321995,35.5,182.66666666666666,5.145539906103286,72.25,523.75,7.249134948096886,1.6666666666666667,54.583333333333336,1599.0,32.333333333333336,35.0,262.0833333333333,7.488095238095238,41.25,220.83333333333334,5.353535353535354,76.25,482.9166666666667,6.333333333333333,1.6666666666666667,52.833333333333336,2001.0
0,La.-Monroe,Wake Forest,1402.1798599613858,1397.091816980517,0.4,0.2727272727272727,0.24,0.23636363636363636,0.5729166666666666,0.5517241379310345,0.48389982110912344,0.4957325746799431,0.4674332886106142,0.4588861217264121,0.004863734330136137,0.03911756573286197,18.1,39.7,233.7,5.886649874055416,31.3,88.2,2.817891373801917,71.0,321.9,4.533802816901408,1.8,41.5,1750.0,35.2,35.3,260.0,7.36543909348442,40.5,204.1,5.0395061728395065,75.8,464.1,6.12269129287599,1.4,71.5,1850.0,17.181818181818183,35.27272727272727,194.54545454545453,5.515463917525773,30.363636363636363,85.54545454545455,2.817365269461078,65.63636363636364,280.09090909090907,4.267313019390581,1.9090909090909092,51.0,1734.0,25.636363636363637,36.18181818181818,238.8181818181818,6.600502512562814,39.72727272727273,146.9090909090909,3.6979405034324944,75.9090909090909,385.72727272727275,5.081437125748503,1.3636363636363635,37.27272727272727,1866.0
0,Boise State,Mississippi,1588.3345692757855,1520.8443248328977,0.5833333333333334,0.6,0.6833333333333332,0.5599999999999999,0.4728682170542636,0.5596330275229358,0.4793388429752066,0.5575620767494357,0.5271021526042667,0.5592070329488268,0.9275723817061258,0.916707311137815,35.416666666666664,36.166666666666664,279.8333333333333,7.7373271889400925,42.833333333333336,196.5,4.587548638132295,79.0,476.3333333333333,6.029535864978903,1.9166666666666667,38.166666666666664,1700.4166666666667,25.75,35.0,252.5,7.214285714285714,43.25,165.16666666666666,3.8188824662813103,78.25,417.6666666666667,5.337593184238552,1.75,43.0,1899.5833333333333,33.2,38.5,291.5,7.571428571428571,41.0,197.6,4.819512195121951,79.5,489.1,6.152201257861635,1.4,46.7,1832.7,24.6,31.4,218.9,6.971337579617835,39.8,155.3,3.9020100502512562,71.2,374.2,5.25561797752809,1.6,46.9,1767.3
0,Tulane,Tulsa,1247.526821815407,1410.052508650631,0.5,0.2727272727272727,0.6199999999999999,0.3090909090909091,0.5339805825242718,0.5739130434782609,0.46915584415584416,0.41810344827586204,0.539279252301097,0.46875511108082324,0.5866070039789287,0.026740747495190204,25.7,32.1,181.5,5.654205607476635,33.6,120.3,3.580357142857143,65.7,301.8,4.593607305936073,1.7,62.8,1750.6,24.6,32.9,237.2,7.2097264437689965,39.6,123.0,3.106060606060606,72.5,360.2,4.968275862068966,2.5,63.5,1849.4,21.636363636363637,34.90909090909091,188.72727272727272,5.40625,40.63636363636363,165.45454545454547,4.0715883668903805,75.54545454545455,354.1818181818182,4.688327316486161,2.727272727272727,25.90909090909091,1686.909090909091,33.90909090909091,35.81818181818182,241.27272727272728,6.7360406091370555,43.72727272727273,191.0,4.367983367983368,79.54545454545455,432.27272727272725,5.434285714285714,2.090909090909091,41.36363636363637,1913.090909090909
0,Rutgers,Washington State,1525.6149958221217,1390.4229483103643,0.4166666666666667,0.4166666666666667,0.5166666666666666,0.44999999999999996,0.49606299212598426,0.5769230769230769,0.4854060913705584,0.5472541507024266,0.4985496855722984,0.537775076137145,0.13556609226871563,0.22958810798902812,25.583333333333332,35.0,242.75,6.935714285714286,33.25,117.58333333333333,3.536340852130326,68.25,360.3333333333333,5.2796092796092795,2.4166666666666665,50.75,1724.3333333333333,32.25,41.166666666666664,331.8333333333333,8.06072874493927,33.0,104.25,3.159090909090909,74.16666666666667,436.0833333333333,5.879775280898876,1.3333333333333333,63.25,1875.6666666666667,29.583333333333332,59.0,364.5,6.177966101694915,18.833333333333332,53.333333333333336,2.831858407079646,77.83333333333333,417.8333333333333,5.36830835117773,2.8333333333333335,49.083333333333336,1738.5833333333333,34.416666666666664,35.75,281.1666666666667,7.864801864801865,42.75,196.75,4.60233918128655,78.5,477.9166666666667,6.088110403397027,2.25,46.833333333333336,1861.4166666666667
0,Temple,Vanderbilt,1687.4335177175435,1121.1615683315986,0.18181818181818182,0.6666666666666666,0.18181818181818182,0.6333333333333333,0.4661016949152542,0.46774193548387094,0.46735395189003437,0.5815464587394412,0.3953438808846812,0.5375909157601291,0.17411591213553868,0.7027714298779415,24.545454545454547,35.63636363636363,259.6363636363636,7.285714285714286,33.90909090909091,140.63636363636363,4.1474530831099194,69.54545454545455,400.27272727272725,5.7555555555555555,1.5454545454545454,55.18181818181818,1715.4545454545455,29.818181818181817,35.90909090909091,296.6363636363636,8.260759493670886,37.45454545454545,172.72727272727272,4.611650485436893,73.36363636363636,469.3636363636364,6.397769516728625,1.1818181818181819,67.27272727272727,1884.5454545454545,29.416666666666668,28.916666666666668,223.75,7.737752161383285,39.083333333333336,136.5,3.4925373134328357,68.0,360.25,5.297794117647059,1.8333333333333333,41.166666666666664,1899.9166666666667,26.416666666666668,36.083333333333336,219.66666666666666,6.087759815242494,35.5,153.08333333333334,4.312206572769953,71.58333333333333,372.75,5.2072176949941795,2.4166666666666665,50.0,1700.0833333333333
0,BYU,Connecticut,1271.7130621128792,1640.23331833627,0.5833333333333334,0.2727272727272727,0.6166666666666666,0.23636363636363636,0.5083333333333333,0.5042016806722689,0.54,0.4735054347826087,0.5433333333333333,0.4295681081226957,0.8263698639757703,0.051029916879878436,27.75,35.333333333333336,232.08333333333334,6.568396226415095,51.5,254.58333333333334,4.94336569579288,86.83333333333333,486.6666666666667,5.604606525911708,1.5,66.33333333333333,1678.6666666666667,22.833333333333332,36.0,226.08333333333334,6.280092592592593,41.5,160.41666666666666,3.8654618473895583,77.5,386.5,4.987096774193549,1.6666666666666667,43.0,1921.3333333333333,20.818181818181817,37.45454545454545,236.72727272727272,6.320388349514563,32.63636363636363,85.27272727272727,2.6128133704735377,70.0909090909091,322.0,4.594033722438391,2.090909090909091,42.45454545454545,1763.909090909091,30.0,34.36363636363637,255.63636363636363,7.439153439153439,35.27272727272727,127.72727272727273,3.6211340206185567,69.63636363636364,383.3636363636364,5.505221932114883,2.090909090909091,55.36363636363637,1836.090909090909
0,Bowling Green,W. Kentucky,1548.0964025281723,1582.6449017024547,0.6923076923076923,0.6,0.6615384615384614,0.64,0.39855072463768115,0.42857142857142855,0.5297172533179457,0.5008665511265165,0.49708929103294236,0.4995023520673434,0.9967011961189767,0.6355748075644821,33.76923076923077,28.615384615384617,257.46153846153845,8.99731182795699,41.23076923076923,186.46153846153845,4.522388059701493,69.84615384615384,443.9230769230769,6.355726872246696,0.7692307692307693,42.0,2036.0,16.53846153846154,29.846153846153847,172.76923076923077,5.788659793814433,33.53846153846154,149.3846153846154,4.454128440366972,63.38461538461539,322.15384615384613,5.08252427184466,1.5384615384615385,35.84615384615385,1564.0,26.8,35.4,268.6,7.5875706214689265,37.8,178.4,4.71957671957672,73.2,447.0,6.10655737704918,2.6,50.3,1958.1,25.0,24.6,167.5,6.808943089430894,38.7,166.8,4.310077519379845,63.3,334.3,5.281200631911532,1.7,54.1,1641.9
0,Colorado,Colorado State,1454.476834513486,1390.8027678044857,0.25,0.5384615384615384,0.3,0.5384615384615384,0.6091954022988506,0.35294117647058826,0.5066287878787878,0.5220417633410673,0.5062548981191223,0.4415964136859456,0.006395823744029366,0.7926620232821525,23.75,34.125,253.875,7.43956043956044,37.0,118.25,3.195945945945946,71.125,372.125,5.231985940246045,1.75,36.875,1821.375,44.625,32.75,266.625,8.141221374045802,44.625,264.875,5.935574229691877,77.375,531.5,6.869143780290791,1.25,52.375,1778.625,36.38461538461539,34.61538461538461,264.0769230769231,7.628888888888889,40.38461538461539,201.92307692307693,5.0,75.0,466.0,6.213333333333333,1.5384615384615385,44.30769230769231,1835.2307692307693,30.76923076923077,36.30769230769231,284.3076923076923,7.830508474576271,36.76923076923077,135.53846153846155,3.6861924686192467,73.07692307692308,419.84615384615387,5.745263157894737,1.6923076923076923,38.76923076923077,1764.7692307692307
0,Houston,UTSA,1500.0,1570.9944762643258,0.5454545454545454,0.0,0.5818181818181819,0.0,0.5491803278688525,0.0,0.46858288770053474,0.0,0.5371904313141055,0.0,0.891782511912954,0.0,28.636363636363637,40.09090909090909,277.3636363636364,6.918367346938775,32.09090909090909,116.81818181818181,3.640226628895184,72.18181818181819,394.1818181818182,5.46095717884131,1.6363636363636365,62.0,1520.0,22.0,37.09090909090909,257.72727272727275,6.948529411764706,43.81818181818182,155.0,3.537344398340249,80.9090909090909,412.72727272727275,5.101123595505618,3.090909090909091,66.0,2080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
