,team_0,team_1,glicko_0,glicko_1,win_rate_0,win_rate_1,weighted_win_rate_0,weighted_win_rate_1,opponents_win_rate_0,opponents_win_rate_1,opponents_opponents_win_rate_0,opponents_opponents_win_rate_1,rpi_0,rpi_1,pyth_exp_0,pyth_exp_1,points_0,num_passes_0,pass_yards_0,yards_per_pass_0,num_rushes_0,rush_yards_0,yards_per_rush_0,num_plays_0,total_yards_0,yards_per_play_0,num_turnovers_0,penalty_yards_0,time_of_possession_0,points_against_0,num_passes_against_0,pass_yards_against_0,yards_per_pass_against_0,num_rushes_against_0,rush_yards_against_0,yards_per_rush_against_0,num_plays_against_0,total_yards_against_0,yards_per_play_against_0,num_turnovers_against_0,penalty_yards_against_0,time_of_possession_against_0,points_1,num_passes_1,pass_yards_1,yards_per_pass_1,num_rushes_1,rush_yards_1,yards_per_rush_1,num_plays_1,total_yards_1,yards_per_play_1,num_turnovers_1,penalty_yards_1,time_of_possession_1,points_against_1,num_passes_against_1,pass_yards_against_1,yards_per_pass_against_1,num_rushes_against_1,rush_yards_against_1,yards_per_rush_against_1,num_plays_against_1,total_yards_against_1,yards_per_play_against_1,num_turnovers_against_1,penalty_yards_against_1,time_of_possession_against_1
0,Coloardo State,Hawaii,1100.935462251381,1500.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.40336134453781514,0.0,0.4706275033377837,0.0,0.364792093557899,0.0,0.01575471000993769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.09090909090909,36.27272727272727,241.8181818181818,6.666666666666667,33.72727272727273,156.27272727272728,4.633423180592992,70.0,398.09090909090907,5.687012987012987,1.0909090909090908,65.63636363636364,1886.909090909091,35.36363636363637,26.636363636363637,246.63636363636363,9.25938566552901,39.27272727272727,210.0,5.347222222222222,65.9090909090909,456.6363636363636,6.928275862068966,1.0909090909090908,49.54545454545455,1713.090909090909
0,New Mexico State,Wyoming,1546.5603405797967,1411.0311048912488,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5166666666666666,0.352,0.4393939393939394,0.5077419354838709,0.5033152501506932,0.44876881720430106,0.4746924489013097,0.5465144594272303,0.8300813447756956,28.916666666666668,49.75,342.4166666666667,6.882747068676717,28.166666666666668,108.25,3.8431952662721893,77.91666666666667,450.6666666666667,5.783957219251337,2.1666666666666665,55.416666666666664,1738.75,28.25,34.833333333333336,235.08333333333334,6.748803827751196,39.416666666666664,157.08333333333334,3.985200845665962,74.25,392.1666666666667,5.281705948372615,2.25,59.333333333333336,1861.25,23.166666666666668,26.333333333333332,164.66666666666666,6.253164556962025,34.833333333333336,112.41666666666667,3.227272727272727,61.166666666666664,277.0833333333333,4.529972752043597,1.1666666666666667,39.75,1650.8333333333333,19.0,27.25,187.66666666666666,6.886850152905199,45.666666666666664,159.16666666666666,3.4854014598540144,72.91666666666667,346.8333333333333,4.756571428571428,3.0833333333333335,48.666666666666664,1949.1666666666667
0,Connecticut,UCF,2107.741493325233,1202.4084486570748,0.15384615384615385,1.0,0.15384615384615385,0.9666666666666667,0.5625,0.5390625,0.47944377267230953,0.5607819181429444,0.4395724816296158,0.6513933962024028,0.010369928652694274,0.993402478565206,22.53846153846154,34.46153846153846,260.0,7.544642857142857,40.38461538461539,145.6153846153846,3.605714285714286,74.84615384615384,405.61538461538464,5.419321685508736,1.8461538461538463,46.76923076923077,1781.7692307692307,39.84615384615385,37.30769230769231,335.2307692307692,8.985567010309278,37.84615384615385,187.15384615384616,4.945121951219512,75.15384615384616,522.3846153846154,6.950870010235414,0.8461538461538461,82.53846153846153,1818.2307692307693,46.166666666666664,32.75,330.5,10.091603053435115,38.75,203.41666666666666,5.2494623655913975,71.5,533.9166666666666,7.467365967365968,1.25,67.25,1686.0,24.666666666666668,37.75,273.0,7.231788079470198,37.833333333333336,161.25,4.262114537444934,75.58333333333333,434.25,5.7453142227122385,2.5,71.75,1839.0
0,Minnesota,New Mexico State,1386.9711719957163,1491.6252668659533,0.4166666666666667,0.5384615384615384,0.5166666666666666,0.5384615384615384,0.5185185185185185,0.3722627737226277,0.5352358765288293,0.4994172494172494,0.5222348950581333,0.4456010838310108,0.4335979981981655,0.4230443940076785,22.083333333333332,19.416666666666668,126.08333333333333,6.493562231759657,43.75,182.41666666666666,4.16952380952381,63.166666666666664,308.5,4.883905013192612,1.5,28.333333333333332,1857.1666666666667,22.833333333333332,27.666666666666668,174.5,6.307228915662651,35.166666666666664,172.16666666666666,4.895734597156398,62.833333333333336,346.6666666666667,5.517241379310345,1.5,53.333333333333336,1742.8333333333333,27.23076923076923,48.46153846153846,327.15384615384613,6.750793650793651,27.23076923076923,99.23076923076923,3.6440677966101696,75.6923076923077,426.38461538461536,5.633130081300813,2.0,55.53846153846154,1694.1538461538462,28.307692307692307,33.84615384615385,227.53846153846155,6.722727272727273,40.76923076923077,169.0,4.145283018867924,74.61538461538461,396.53846153846155,5.314432989690721,2.076923076923077,59.38461538461539,1905.8461538461538
0,Northwestern,Purdue,1605.247728720671,1831.6593084377364,0.7692307692307693,0.5384615384615384,0.8615384615384615,0.4769230769230769,0.5306122448979592,0.5422535211267606,0.5722666666666667,0.5250817884405671,0.6237574045002616,0.5216279769042913,0.95280879747205,0.8383659133502221,29.23076923076923,35.46153846153846,233.84615384615384,6.594360086767896,41.30769230769231,174.15384615384616,4.216014897579144,76.76923076923077,408.0,5.3146292585170345,1.3846153846153846,49.0,1847.1538461538462,20.076923076923077,38.07692307692308,249.53846153846155,6.553535353535353,33.07692307692308,107.6923076923077,3.255813953488372,71.15384615384616,357.2307692307692,5.020540540540541,2.0,48.92307692307692,1752.8461538461538,25.23076923076923,37.76923076923077,251.53846153846155,6.659877800407332,34.38461538461539,151.53846153846155,4.407158836689038,72.15384615384616,403.0769230769231,5.5863539445629,1.3076923076923077,50.23076923076923,1737.923076923077,20.53846153846154,33.61538461538461,242.53846153846155,7.215102974828375,37.61538461538461,132.92307692307693,3.5337423312883436,71.23076923076923,375.46153846153845,5.271058315334773,1.6153846153846154,59.84615384615385,1862.076923076923
0,Tulane,Wake Forest,1640.486912922068,1418.1463211559997,0.36363636363636365,0.5833333333333334,0.43636363636363634,0.5833333333333334,0.5630252100840336,0.5757575757575758,0.49537037037037035,0.5412462908011869,0.5144461067255185,0.5690236939124179,0.22079636712041403,0.7269323253255365,26.09090909090909,20.545454545454547,157.72727272727272,7.676991150442478,47.63636363636363,225.72727272727272,4.738549618320611,68.18181818181819,383.45454545454544,5.624,1.0,45.81818181818182,1938.5454545454545,30.545454545454547,26.545454545454547,232.72727272727272,8.767123287671232,40.18181818181818,222.54545454545453,5.538461538461538,66.72727272727273,455.27272727272725,6.822888283378747,1.7272727272727273,54.09090909090909,1661.4545454545455,34.0,33.25,280.0,8.421052631578947,41.0,184.0,4.487804878048781,74.25,464.0,6.249158249158249,1.0,43.25,1625.1666666666667,30.083333333333332,42.75,290.75,6.8011695906432745,41.833333333333336,184.0,4.398406374501992,84.58333333333333,474.75,5.612807881773399,1.6666666666666667,43.5,1979.8333333333333
0,W. Kentucky,Wisconsin,1965.453381710437,1333.7241088760875,0.4166666666666667,0.9285714285714286,0.45,0.8142857142857142,0.38461538461538464,0.5496688741721855,0.4933252427184466,0.5791583166332666,0.428139002987304,0.6231954448158379,0.3077157959821997,0.9991662698068555,25.0,45.5,340.9166666666667,7.492673992673993,29.25,57.583333333333336,1.9686609686609686,74.75,398.5,5.331103678929765,1.8333333333333333,50.666666666666664,1761.25,27.666666666666668,28.333333333333332,197.41666666666666,6.9676470588235295,39.833333333333336,182.41666666666666,4.579497907949791,68.16666666666667,379.8333333333333,5.572127139364303,1.25,58.5,1838.75,33.785714285714285,23.214285714285715,192.07142857142858,8.273846153846154,44.92857142857143,222.92857142857142,4.961844197138315,68.14285714285714,415.0,6.090146750524109,1.7142857142857142,50.214285714285715,2129.214285714286,13.928571428571429,28.214285714285715,163.64285714285714,5.8,31.142857142857142,97.5,3.1307339449541285,59.357142857142854,261.14285714285717,4.3995186522262335,2.0714285714285716,47.07142857142857,1470.7857142857142
0,Michigan State,Utah State,1351.4534022557534,1830.7541057418266,0.7692307692307693,0.4166666666666667,0.8615384615384615,0.44999999999999996,0.5882352941176471,0.4676258992805755,0.582313681868743,0.47871116225546606,0.6550806829106246,0.46599074020415426,0.8370002598288282,0.5235815858069905,24.53846153846154,32.61538461538461,215.23076923076923,6.599056603773585,42.0,167.84615384615384,3.9963369963369964,74.61538461538461,383.0769230769231,5.134020618556701,1.6153846153846154,59.07692307692308,2118.923076923077,20.0,32.76923076923077,201.92307692307693,6.161971830985915,28.307692307692307,95.23076923076923,3.364130434782609,61.07692307692308,297.15384615384613,4.865239294710327,1.7692307692307692,45.53846153846154,1481.076923076923,28.416666666666668,33.583333333333336,216.41666666666666,6.444168734491315,36.333333333333336,164.41666666666666,4.525229357798165,69.91666666666667,380.8333333333333,5.446960667461264,1.8333333333333333,56.75,1573.6666666666667,28.083333333333332,28.75,181.83333333333334,6.3246376811594205,49.0,225.75,4.607142857142857,77.75,407.5833333333333,5.242229367631297,2.25,57.0,2026.3333333333333
0,San Diego State,Stanford,1769.247255560855,1603.3540397388408,0.75,0.6428571428571429,0.7166666666666667,0.5285714285714285,0.4962962962962963,0.562962962962963,0.5065243179122183,0.5487323943661971,0.5539458942928694,0.5508074372158879,0.9564992325952429,0.9443137882136831,30.166666666666668,19.083333333333332,140.25,7.349344978165939,43.583333333333336,250.5,5.747609942638623,62.666666666666664,390.75,6.235372340425532,0.9166666666666666,55.916666666666664,1878.0833333333333,20.5,25.75,172.08333333333334,6.68284789644013,37.0,142.33333333333334,3.8468468468468466,62.75,314.4166666666667,5.01062416998672,1.4166666666666667,38.833333333333336,1721.9166666666667,32.357142857142854,25.857142857142858,186.21428571428572,7.201657458563536,34.285714285714285,202.14285714285714,5.895833333333333,60.142857142857146,388.35714285714283,6.457244655581948,0.8571428571428571,47.285714285714285,1816.0714285714287,22.714285714285715,30.928571428571427,236.14285714285714,7.635103926096997,36.857142857142854,169.0,4.5852713178294575,67.78571428571429,405.14285714285717,5.9768177028451,2.0,61.857142857142854,1783.9285714285713
0,Syracuse,W. Michigan,1381.5478746750373,1373.627334634897,0.2727272727272727,0.45454545454545453,0.3818181818181818,0.41818181818181815,0.5967741935483871,0.4959349593495935,0.5173940543959519,0.4832567301378857,0.523190155827727,0.4733271167547227,0.07939502065142728,0.635326347115703,25.363636363636363,45.09090909090909,282.45454545454544,6.264112903225806,39.81818181818182,161.9090909090909,4.066210045662101,84.9090909090909,444.3636363636364,5.233404710920771,2.0,51.36363636363637,1801.6363636363637,34.45454545454545,32.18181818181818,259.54545454545456,8.064971751412429,38.27272727272727,209.63636363636363,5.477434679334917,70.45454545454545,469.1818181818182,6.659354838709677,1.0,58.81818181818182,1798.3636363636363,32.54545454545455,25.636363636363637,164.8181818181818,6.429078014184397,46.45454545454545,212.27272727272728,4.569471624266145,72.0909090909091,377.09090909090907,5.230769230769231,1.4545454545454546,49.90909090909091,1849.3636363636363,30.363636363636363,31.545454545454547,237.45454545454547,7.527377521613833,37.0,165.0,4.45945945945946,68.54545454545455,402.45454545454544,5.871352785145889,2.272727272727273,62.54545454545455,1750.6363636363637
