,team_0,team_1,glicko_0,glicko_1,win_rate_0,win_rate_1,weighted_win_rate_0,weighted_win_rate_1,opponents_win_rate_0,opponents_win_rate_1,opponents_opponents_win_rate_0,opponents_opponents_win_rate_1,rpi_0,rpi_1,pyth_exp_0,pyth_exp_1,points_0,num_passes_0,pass_yards_0,yards_per_pass_0,num_rushes_0,rush_yards_0,yards_per_rush_0,num_plays_0,total_yards_0,yards_per_play_0,num_turnovers_0,penalty_yards_0,time_of_possession_0,points_against_0,num_passes_against_0,pass_yards_against_0,yards_per_pass_against_0,num_rushes_against_0,rush_yards_against_0,yards_per_rush_against_0,num_plays_against_0,total_yards_against_0,yards_per_play_against_0,num_turnovers_against_0,penalty_yards_against_0,time_of_possession_against_0,points_1,num_passes_1,pass_yards_1,yards_per_pass_1,num_rushes_1,rush_yards_1,yards_per_rush_1,num_plays_1,total_yards_1,yards_per_play_1,num_turnovers_1,penalty_yards_1,time_of_possession_1,points_against_1,num_passes_against_1,pass_yards_against_1,yards_per_pass_against_1,num_rushes_against_1,rush_yards_against_1,yards_per_rush_against_1,num_plays_against_1,total_yards_against_1,yards_per_play_against_1,num_turnovers_against_1,penalty_yards_against_1,time_of_possession_against_1
0,North Carolina,South Carolina,1916.0459536939215,1611.0254360398897,0.6363636363636364,0.8333333333333334,0.7454545454545454,0.7333333333333333,0.45614035087719296,0.5748031496062992,0.509719222462203,0.5703470031545741,0.5418636174177835,0.6133216589251265,0.9384917965854235,0.9843585302210652,39.36363636363637,37.54545454545455,292.72727272727275,7.796610169491525,37.36363636363637,189.36363636363637,5.068126520681266,74.9090909090909,482.09090909090907,6.435679611650485,1.4545454545454546,68.36363636363636,1617.2727272727273,28.0,35.45454545454545,257.72727272727275,7.269230769230769,39.81818181818182,151.8181818181818,3.8127853881278537,75.27272727272727,409.54545454545456,5.440821256038648,1.9090909090909092,54.36363636363637,1982.7272727272727,32.166666666666664,28.666666666666668,247.75,8.642441860465116,37.5,135.75,3.62,66.16666666666667,383.5,5.795969773299748,1.5,42.583333333333336,1789.0833333333333,19.166666666666668,31.333333333333332,205.16666666666666,6.547872340425532,37.0,109.16666666666667,2.9504504504504503,68.33333333333333,314.3333333333333,4.6,1.75,43.416666666666664,1810.9166666666667
0,Minnesota,UNLV,1090.667100182854,1401.944260673904,0.4166666666666667,0.18181818181818182,0.44999999999999996,0.10909090909090909,0.4496124031007752,0.39823008849557523,0.526218383713757,0.4416243654822335,0.4688607974788268,0.33679386289107327,0.11398648249156655,0.041900437972661256,20.25,26.333333333333332,169.25,6.427215189873418,38.75,144.58333333333334,3.7311827956989245,65.08333333333333,313.8333333333333,4.82202304737516,1.75,51.666666666666664,1843.8333333333333,26.166666666666668,30.666666666666668,188.58333333333334,6.149456521739131,37.166666666666664,180.66666666666666,4.860986547085202,67.83333333333333,369.25,5.443488943488943,1.5,65.75,1756.1666666666667,23.545454545454547,37.09090909090909,221.9090909090909,5.982843137254902,34.09090909090909,145.45454545454547,4.266666666666667,71.18181818181819,367.3636363636364,5.160919540229885,2.090909090909091,50.45454545454545,1745.5454545454545,34.81818181818182,28.0,242.36363636363637,8.655844155844155,45.90909090909091,211.63636363636363,4.6099009900990096,73.9090909090909,454.0,6.142681426814268,1.2727272727272727,63.81818181818182,1854.4545454545455
0,Bowling Green,Tulsa,1657.5103278032868,1494.500372274537,0.5454545454545454,0.7692307692307693,0.618181818181818,0.6769230769230768,0.46788990825688076,0.4676258992805755,0.5385779122541604,0.5036091060521932,0.523134886737435,0.5289459953841052,0.6427728974174235,0.9089976004549426,20.545454545454547,33.81818181818182,203.36363636363637,6.013440860215054,34.27272727272727,154.0,4.493368700265252,68.0909090909091,357.3636363636364,5.248331108144193,1.4545454545454546,55.0,1852.8181818181818,19.09090909090909,32.27272727272727,214.8181818181818,6.656338028169014,32.27272727272727,109.45454545454545,3.391549295774648,64.54545454545455,324.27272727272725,5.023943661971831,1.5454545454545454,47.27272727272727,1747.1818181818182,32.30769230769231,33.61538461538461,209.76923076923077,6.240274599542334,49.53846153846154,239.0,4.824534161490683,83.15384615384616,448.7692307692308,5.396854764107308,1.7692307692307692,41.84615384615385,1836.0,24.23076923076923,35.38461538461539,234.3846153846154,6.623913043478261,36.46153846153846,111.6923076923077,3.0632911392405062,71.84615384615384,346.0769230769231,4.816916488222698,1.8461538461538463,50.30769230769231,1764.0
0,Akron,UCF,1624.5096704200032,988.0273778774626,0.0,0.7142857142857143,0.0,0.6857142857142857,0.514018691588785,0.44666666666666666,0.4642582628747118,0.5010416666666667,0.37307391151307046,0.5200223214285714,0.0130812378687746,0.9778144163006174,23.3,47.3,285.6,6.038054968287526,30.0,109.0,3.6333333333333333,77.3,394.6,5.104786545924967,1.9,63.6,1687.8,40.0,31.4,250.8,7.987261146496815,44.6,236.5,5.302690582959642,76.0,487.3,6.411842105263158,0.9,51.0,1912.2,35.42857142857143,29.428571428571427,225.57142857142858,7.665048543689321,37.642857142857146,181.78571428571428,4.829222011385199,67.07142857142857,407.35714285714283,6.073482428115016,1.0714285714285714,36.214285714285715,1854.357142857143,22.071428571428573,34.285714285714285,217.71428571428572,6.35,38.857142857142854,155.85714285714286,4.011029411764706,73.14285714285714,373.57142857142856,5.107421875,1.9285714285714286,31.285714285714285,1745.642857142857
0,Utah,Utah State,1730.721336992684,1428.0504326744294,0.36363636363636365,0.8,0.4363636363636363,0.76,0.4789915966386555,0.46938775510204084,0.5336021505376344,0.5058724832214765,0.4819872450446454,0.5511619983563896,0.35270095085611497,0.994845899238493,25.363636363636363,29.272727272727273,187.9090909090909,6.419254658385094,36.27272727272727,128.36363636363637,3.5388471177944862,65.54545454545455,316.27272727272725,4.825242718446602,1.5454545454545454,65.36363636363636,1898.4545454545455,27.363636363636363,34.09090909090909,249.45454545454547,7.317333333333333,35.54545454545455,136.72727272727272,3.846547314578005,69.63636363636364,386.1818181818182,5.545691906005222,1.8181818181818181,61.54545454545455,1701.5454545454545,33.4,32.3,242.0,7.492260061919505,33.8,199.4,5.899408284023669,66.1,441.4,6.677760968229955,1.4,76.1,1583.8,17.3,38.5,223.1,5.794805194805194,40.7,129.0,3.1695331695331697,79.2,352.1,4.445707070707071,1.6,51.5,2016.2
0,Mississippi,Vanderbilt,1698.1539646143938,1577.9300735580318,0.5,0.6363636363636364,0.5333333333333333,0.709090909090909,0.5581395348837209,0.5384615384615384,0.5405742821473158,0.5647382920110193,0.5475466713120227,0.5876880695062513,0.6514682558294255,0.8156111802862903,29.916666666666668,31.5,243.08333333333334,7.716931216931217,42.166666666666664,168.91666666666666,4.0059288537549405,73.66666666666667,412.0,5.592760180995475,2.3333333333333335,38.5,1685.3333333333333,27.666666666666668,32.833333333333336,245.5,7.477157360406092,37.416666666666664,132.75,3.5478841870824054,70.25,378.25,5.384341637010676,2.1666666666666665,43.166666666666664,1914.6666666666667,25.727272727272727,27.90909090909091,213.63636363636363,7.6547231270358305,40.18181818181818,139.8181818181818,3.479638009049774,68.0909090909091,353.45454545454544,5.190921228304406,1.4545454545454546,41.72727272727273,1832.3636363636363,21.363636363636363,33.63636363636363,198.27272727272728,5.894594594594595,37.81818181818182,158.8181818181818,4.199519230769231,71.45454545454545,357.09090909090907,4.997455470737913,1.1818181818181819,54.63636363636363,1767.6363636363637
0,Fresno State,Rutgers,1571.9259174778265,1510.843081815593,0.6666666666666666,0.6666666666666666,0.7333333333333333,0.7333333333333333,0.49230769230769234,0.464,0.47869054972205066,0.5137434554973822,0.5491598169176922,0.5437691972076789,0.9660944432164313,0.9274141243286634,38.0,42.5,327.9166666666667,7.715686274509804,35.916666666666664,147.25,4.099767981438515,78.41666666666667,475.1666666666667,6.059511158342189,1.6666666666666667,60.666666666666664,1822.1666666666667,25.0,28.916666666666668,163.83333333333334,5.665706051873199,43.416666666666664,180.83333333333334,4.165067178502879,72.33333333333333,344.6666666666667,4.764976958525345,2.8333333333333335,46.333333333333336,1777.8333333333333,21.083333333333332,30.416666666666668,215.08333333333334,7.071232876712329,33.166666666666664,115.58333333333333,3.4849246231155777,63.583333333333336,330.6666666666667,5.200524246395806,1.75,57.333333333333336,1815.0,15.333333333333334,33.333333333333336,226.08333333333334,6.7825,35.166666666666664,99.08333333333333,2.8175355450236967,68.5,325.1666666666667,4.746958637469587,2.5833333333333335,50.666666666666664,1785.0
0,Hawaii,Southern Cal,1602.1679002803526,1048.5388074109146,0.1,0.5384615384615384,0.13999999999999999,0.5076923076923077,0.45535714285714285,0.5517241379310345,0.44387755102040816,0.5450597176981542,0.37364795918367344,0.5390500753131326,0.001013056714115217,0.9019208592603025,17.7,35.2,193.5,5.497159090909091,34.4,85.5,2.48546511627907,69.6,279.0,4.008620689655173,2.9,53.8,1734.4,41.9,25.7,196.2,7.634241245136187,45.9,221.5,4.825708061002179,71.6,417.7,5.833798882681564,1.3,62.2,1865.6,32.07692307692308,35.46153846153846,282.3076923076923,7.960954446854664,30.23076923076923,150.6153846153846,4.982188295165394,65.6923076923077,432.9230769230769,6.590163934426229,2.6153846153846154,61.69230769230769,1750.6923076923076,24.307692307692307,33.38461538461539,227.0,6.799539170506913,41.0,167.0,4.073170731707317,74.38461538461539,394.0,5.296794208893485,2.4615384615384617,74.84615384615384,1849.3076923076924
0,Michigan State,W. Michigan,1205.3906327416732,1611.156287078817,0.5384615384615384,0.2,0.4769230769230769,0.2,0.5944055944055944,0.45794392523364486,0.5104395604395604,0.46436781609195404,0.5440434565434565,0.39506391663981094,0.8365477701847995,0.1126354876652441,20.0,35.76923076923077,209.92307692307693,5.868817204301076,37.84615384615385,149.3846153846154,3.9471544715447155,73.61538461538461,359.3076923076923,4.8808777429467085,1.3846153846153846,56.53846153846154,2002.6153846153845,16.307692307692307,32.69230769230769,175.76923076923077,5.376470588235295,30.076923076923077,98.61538461538461,3.278772378516624,62.76923076923077,274.38461538461536,4.3713235294117645,1.5384615384615385,37.15384615384615,1597.3846153846155,24.8,43.7,279.2,6.389016018306636,31.1,129.7,4.170418006430868,74.8,408.9,5.466577540106952,2.6,57.6,1674.6,32.1,32.2,251.0,7.795031055900621,39.6,167.9,4.23989898989899,71.8,418.9,5.834261838440112,1.2,62.4,1925.4
0,FAU,"Miami, FL",1563.479336448405,1500.0,0.0,0.5454545454545454,0.0,0.5454545454545454,0.0,0.5210084033613446,0.0,0.535593220338983,0.0,0.5307661431290545,0.0,0.403369497763685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.818181818181817,37.36363636363637,302.45454545454544,8.094890510948906,31.181818181818183,139.0,4.457725947521866,68.54545454545455,441.45454545454544,6.440318302387268,1.1818181818181819,56.0,1582.5454545454545,32.36363636363637,36.63636363636363,281.8181818181818,7.6923076923076925,43.0,216.54545454545453,5.035940803382664,79.63636363636364,498.3636363636364,6.257990867579909,1.8181818181818181,55.63636363636363,2017.4545454545455
